days,valus,params,countrycode,SRC
0.953846,-0.881039,workplace,BRA,
1.13779,1.46585,workplace,BRA,
1.32107,2.64057,workplace,BRA,
1.41438,6.15835,workplace,BRA,
1.50636,7.3318,workplace,BRA,
1.50803,10.2622,workplace,BRA,
1.78261,11.4382,workplace,BRA,
1.87526,13.7838,workplace,BRA,
1.87626,15.5421,workplace,BRA,
2.06021,17.889,workplace,BRA,
2.06155,20.2333,workplace,BRA,
2.42509,17.308,workplace,BRA,
2.60704,16.1384,workplace,BRA,
2.97159,14.9713,workplace,BRA,
3.33647,14.3903,workplace,BRA,
3.61005,13.808,workplace,BRA,
4.06658,13.8144,workplace,BRA,
4.4318,13.8195,workplace,BRA,
4.79735,14.4107,workplace,BRA,
5.16257,14.4158,workplace,BRA,
5.71041,14.4234,workplace,BRA,
5.89168,12.0816,workplace,BRA,
6.07362,10.912,workplace,BRA,
6.25422,7.39805,workplace,BRA,
6.43583,5.64234,workplace,BRA,
6.5258,3.29928,workplace,BRA,
6.7074,1.54357,workplace,BRA,
6.79737,-0.799497,workplace,BRA,
6.97864,-3.14129,workplace,BRA,
7.25189,-4.30964,workplace,BRA,
7.52614,-3.71973,workplace,BRA,
7.89136,-3.71463,workplace,BRA,
8.0743,-3.126,workplace,BRA,
8.16327,-7.22732,workplace,BRA,
8.16427,-5.46907,workplace,BRA,
8.25089,-13.673,workplace,BRA,
8.25223,-11.3286,workplace,BRA,
8.25357,-8.9843,workplace,BRA,
8.43016,-19.5313,workplace,BRA,
8.4315,-17.187,workplace,BRA,
8.4325,-15.4287,workplace,BRA,
8.51879,-24.2187,workplace,BRA,
8.52013,-21.8744,workplace,BRA,
8.60775,-28.32,workplace,BRA,
8.60876,-26.5618,workplace,BRA,
8.78869,-31.2479,workplace,BRA,
8.87732,-35.9353,workplace,BRA,
8.87899,-33.0049,workplace,BRA,
8.96261,-46.4836,workplace,BRA,
8.96495,-42.381,workplace,BRA,
8.96595,-40.6227,workplace,BRA,
8.96762,-37.6923,workplace,BRA,
9.05324,-47.6545,workplace,BRA,
9.14354,-49.4114,workplace,BRA,
9.41579,-52.3381,workplace,BRA,
9.50575,-54.6811,workplace,BRA,
9.68736,-56.4368,workplace,BRA,
9.86763,-60.5369,workplace,BRA,
9.86897,-58.1925,workplace,BRA,
10.0502,-60.5343,workplace,BRA,
10.0512,-58.7761,workplace,BRA,
10.1446,-55.2583,workplace,BRA,
10.2375,-52.3266,workplace,BRA,
10.2389,-49.9822,workplace,BRA,
10.2402,-47.6379,workplace,BRA,
10.2415,-45.2936,workplace,BRA,
10.3345,-42.3619,workplace,BRA,
10.4268,-40.6023,workplace,BRA,
10.5198,-37.6706,workplace,BRA,
10.6128,-34.7389,workplace,BRA,
10.6145,-31.8085,workplace,BRA,
10.7074,-28.8768,workplace,BRA,
10.8001,-26.5312,workplace,BRA,
10.8934,-23.0134,workplace,BRA,
10.986,-20.6678,workplace,BRA,
10.9874,-18.3234,workplace,BRA,
10.9887,-15.9791,workplace,BRA,
11.0814,-13.6335,workplace,BRA,
11.1733,-12.46,workplace,BRA,
11.266,-10.1144,workplace,BRA,
11.3583,-8.3549,workplace,BRA,
11.5426,-5.42193,workplace,BRA,
11.5436,-3.66367,workplace,BRA,
11.7285,0.441475,workplace,BRA,
11.8208,2.201,workplace,BRA,
11.9131,3.96053,workplace,BRA,
12.0051,5.13398,workplace,BRA,
12.0061,6.89224,workplace,BRA,
12.0078,9.82266,workplace,BRA,
12.465,11.0012,workplace,BRA,
12.6486,12.762,workplace,BRA,
13.0138,12.7671,workplace,BRA,
13.1954,11.0114,workplace,BRA,
13.2861,9.8405,workplace,BRA,
13.559,8.08607,workplace,BRA,
13.8319,6.33163,workplace,BRA,
14.0131,3.98984,workplace,BRA,
14.2864,2.82149,workplace,BRA,
14.468,1.06578,workplace,BRA,
14.7412,-0.102565,workplace,BRA,
14.8319,-1.27346,workplace,BRA,
15.0135,-3.02917,workplace,BRA,
15.1978,-0.0961944,workplace,BRA,
15.1988,1.66206,workplace,BRA,
15.2914,4.00768,workplace,BRA,
15.3837,5.76721,workplace,BRA,
15.4757,6.94065,workplace,BRA,
15.568,8.70018,workplace,BRA,
15.752,11.0471,workplace,BRA,
15.753,12.8053,workplace,BRA,
15.8456,15.1509,workplace,BRA,
15.9382,17.4966,workplace,BRA,
15.9392,19.2548,workplace,BRA,
16.3038,18.0877,workplace,BRA,
16.5767,16.3333,workplace,BRA,
16.7587,15.1637,workplace,BRA,
16.9409,14.5801,workplace,BRA,
17.2155,15.7561,workplace,BRA,
17.5811,16.3473,workplace,BRA,
17.9466,16.9385,workplace,BRA,
18.2205,16.9423,workplace,BRA,
18.4945,16.9461,workplace,BRA,
19.043,18.126,workplace,BRA,
19.2256,18.1285,workplace,BRA,
19.5908,18.1336,workplace,BRA,
19.7734,18.1362,workplace,BRA,
20.0466,16.9678,workplace,BRA,
20.2286,15.7982,workplace,BRA,
20.3189,14.0412,workplace,BRA,
20.5002,11.6994,workplace,BRA,
20.7731,9.94497,workplace,BRA,
20.955,8.77535,workplace,BRA,
21.2276,6.43483,workplace,BRA,
21.5002,4.09432,workplace,BRA,
21.6821,2.92469,workplace,BRA,
21.956,2.92852,workplace,BRA,
22.0467,1.75762,workplace,BRA,
22.0477,3.51587,workplace,BRA,
22.1406,6.44757,workplace,BRA,
22.3239,7.62229,workplace,BRA,
22.3253,9.96663,workplace,BRA,
22.5085,11.1414,workplace,BRA,
22.5092,12.3135,workplace,BRA,
22.6012,13.487,workplace,BRA,
22.6935,15.2465,workplace,BRA,
22.7855,16.4199,workplace,BRA,
22.8778,18.1795,workplace,BRA,
22.8784,19.3516,workplace,BRA,
22.9707,21.1112,workplace,BRA,
23.3346,18.7719,workplace,BRA,
23.6082,18.1897,workplace,BRA,
23.9728,17.0226,workplace,BRA,
24.2467,17.0264,workplace,BRA,
24.5206,17.0302,workplace,BRA,
24.8855,16.4492,workplace,BRA,
25.251,17.0404,workplace,BRA,
25.4336,17.043,workplace,BRA,
25.6159,16.4594,workplace,BRA,
25.8898,16.4633,workplace,BRA,
26.1641,17.0532,workplace,BRA,
26.53,18.2304,workplace,BRA,
26.7126,18.233,workplace,BRA,
27.0778,18.2381,workplace,BRA,
27.2574,12.9659,workplace,BRA,
27.2591,15.8963,workplace,BRA,
27.5303,11.2114,workplace,BRA,
27.6209,10.0405,workplace,BRA,
27.8016,6.52657,workplace,BRA,
27.9832,4.77086,workplace,BRA,
27.9835,5.35695,workplace,BRA,
28.2564,3.60251,workplace,BRA,
28.5293,1.84808,workplace,BRA,
28.7119,1.85063,workplace,BRA,
28.9852,0.68228,workplace,BRA,
29.1698,4.20134,workplace,BRA,
29.3534,5.96214,workplace,BRA,
29.4457,7.72167,workplace,BRA,
29.629,8.89639,workplace,BRA,
29.7213,10.6559,workplace,BRA,
29.7216,11.242,workplace,BRA,
29.9049,12.4167,workplace,BRA,
29.9969,13.5902,workplace,BRA,
30.1788,12.4205,workplace,BRA,
30.2691,10.6636,workplace,BRA,
30.4504,8.32177,workplace,BRA,
30.632,6.56607,workplace,BRA,
30.9043,3.63946,workplace,BRA,
31.0852,0.711584,workplace,BRA,
31.2671,-0.458038,workplace,BRA,
31.4487,-2.21375,workplace,BRA,
31.6303,-3.96945,workplace,BRA,
31.9949,-5.13653,workplace,BRA,
32.1755,-8.65049,workplace,BRA,
32.3574,-9.82011,workplace,BRA,
32.539,-11.5758,workplace,BRA,
32.629,-13.9189,workplace,BRA,
32.9013,-16.8455,workplace,BRA,
33.1745,-18.0138,workplace,BRA,
33.4474,-19.7683,workplace,BRA,
33.812,-20.9353,workplace,BRA,
34.0845,-23.2759,workplace,BRA,
34.3578,-24.4442,workplace,BRA,
34.5384,-27.9582,workplace,BRA,
34.5394,-26.1999,workplace,BRA,
34.8113,-29.7126,workplace,BRA,
35.1759,-30.8797,workplace,BRA,
35.4488,-32.6341,workplace,BRA,
35.722,-33.8025,workplace,BRA,
36.0862,-35.5556,workplace,BRA,
36.5414,-37.8936,workplace,BRA,
36.7227,-40.2354,workplace,BRA,
36.904,-42.5772,workplace,BRA,
37.2678,-44.9164,workplace,BRA,
37.3581,-46.6734,workplace,BRA,
37.5401,-47.843,workplace,BRA,
37.7214,-50.1848,workplace,BRA,
37.8117,-51.9418,workplace,BRA,
38.2682,-51.9354,workplace,BRA,
38.7247,-51.9291,workplace,BRA,
38.9073,-51.9265,workplace,BRA,
39.3639,-51.9201,workplace,BRA,
39.6378,-51.9163,workplace,BRA,
39.821,-50.7416,workplace,BRA,
40.2782,-49.5631,workplace,BRA,
40.5525,-48.9732,workplace,BRA,
40.5535,-47.2149,workplace,BRA,
40.9187,-47.2098,workplace,BRA,
40.9201,-44.8655,workplace,BRA,
41.2863,-43.1021,workplace,BRA,
41.4685,-43.6856,workplace,BRA,
41.6522,-41.9248,workplace,BRA,
41.8354,-40.7501,workplace,BRA,
42.0194,-38.4032,workplace,BRA,
42.2936,-37.8133,workplace,BRA,
42.4769,-36.6386,workplace,BRA,
42.5689,-35.4652,workplace,BRA,
42.7522,-34.2904,workplace,BRA,
42.8435,-34.2892,workplace,BRA,
0,0.583942,Residential,BRA,
0.187364,1.75182,Residential,BRA,
0.374728,0.583942,Residential,BRA,
0.655773,-0.583942,Residential,BRA,
0.936819,-1.16788,Residential,BRA,
1.31155,-0.583942,Residential,BRA,
1.59259,-1.16788,Residential,BRA,
1.87364,-0.583942,Residential,BRA,
2.15468,-0.583942,Residential,BRA,
2.62309,-0.583942,Residential,BRA,
2.99782,-1.75182,Residential,BRA,
3.0915,-0.583942,Residential,BRA,
3.37255,-1.16788,Residential,BRA,
3.74728,-1.16788,Residential,BRA,
4.21569,-1.75182,Residential,BRA,
4.59041,-1.16788,Residential,BRA,
4.87146,-1.16788,Residential,BRA,
5.24619,-1.16788,Residential,BRA,
5.62092,-0.583942,Residential,BRA,
5.90196,0.583942,Residential,BRA,
6.27669,0.583942,Residential,BRA,
6.7451,0.583942,Residential,BRA,
6.93246,0.583942,Residential,BRA,
7.21351,0.583942,Residential,BRA,
7.49455,2.91971,Residential,BRA,
7.68192,4.67153,Residential,BRA,
7.7756,6.42336,Residential,BRA,
8.05664,7.0073,Residential,BRA,
8.33769,8.17518,Residential,BRA,
8.71242,8.17518,Residential,BRA,
8.99346,9.34307,Residential,BRA,
9.36819,9.34307,Residential,BRA,
9.55556,8.75912,Residential,BRA,
9.93028,6.42336,Residential,BRA,
10.1176,5.25547,Residential,BRA,
10.4924,4.67153,Residential,BRA,
10.6797,4.08759,Residential,BRA,
10.8671,2.33577,Residential,BRA,
11.2418,1.75182,Residential,BRA,
11.4292,1.16788,Residential,BRA,
11.7102,0.583942,Residential,BRA,
11.9913,0.583942,Residential,BRA,
12.1786,1.16788,Residential,BRA,
12.4597,1.75182,Residential,BRA,
12.7407,1.75182,Residential,BRA,
13.1155,1.75182,Residential,BRA,
13.4902,2.33577,Residential,BRA,
13.4902,3.50365,Residential,BRA,
13.8649,4.08759,Residential,BRA,
14.146,4.67153,Residential,BRA,
14.427,4.67153,Residential,BRA,
14.7081,4.08759,Residential,BRA,
14.8017,2.33577,Residential,BRA,
14.9891,1.16788,Residential,BRA,
15.4575,0,Residential,BRA,
15.7386,0,Residential,BRA,
16.1133,0,Residential,BRA,
16.3943,-0.583942,Residential,BRA,
16.6754,-0.583942,Residential,BRA,
16.9564,-0.583942,Residential,BRA,
17.3312,-0.583942,Residential,BRA,
17.6122,-1.16788,Residential,BRA,
17.8932,-1.16788,Residential,BRA,
18.3617,-1.16788,Residential,BRA,
18.6427,-1.75182,Residential,BRA,
18.9237,-1.75182,Residential,BRA,
19.2048,-2.33577,Residential,BRA,
19.5795,-2.33577,Residential,BRA,
19.8606,-0.583942,Residential,BRA,
20.0479,-0.583942,Residential,BRA,
20.4227,0.583942,Residential,BRA,
20.7974,0.583942,Residential,BRA,
21.1721,2.33577,Residential,BRA,
21.5468,2.33577,Residential,BRA,
21.7342,0.583942,Residential,BRA,
22.2026,-1.16788,Residential,BRA,
22.5773,-1.16788,Residential,BRA,
22.8584,-1.75182,Residential,BRA,
23.1394,-1.75182,Residential,BRA,
23.5142,-1.75182,Residential,BRA,
23.8889,-1.75182,Residential,BRA,
24.3573,-1.75182,Residential,BRA,
24.732,-1.75182,Residential,BRA,
25.1068,-1.75182,Residential,BRA,
25.3878,-0.583942,Residential,BRA,
25.7625,-0.583942,Residential,BRA,
26.0436,-1.16788,Residential,BRA,
26.4183,-0.583942,Residential,BRA,
26.793,-0.583942,Residential,BRA,
27.1678,0.583942,Residential,BRA,
27.5425,1.75182,Residential,BRA,
28.0109,1.75182,Residential,BRA,
28.2919,2.33577,Residential,BRA,
28.573,2.33577,Residential,BRA,
28.9477,2.33577,Residential,BRA,
29.3224,2.33577,Residential,BRA,
29.6035,1.16788,Residential,BRA,
29.8845,1.75182,Residential,BRA,
30.1656,2.91971,Residential,BRA,
30.4466,2.91971,Residential,BRA,
30.7277,4.08759,Residential,BRA,
30.915,5.25547,Residential,BRA,
31.1961,6.42336,Residential,BRA,
31.4771,6.42336,Residential,BRA,
31.6645,7.59124,Residential,BRA,
32.0392,8.17518,Residential,BRA,
32.2266,8.75912,Residential,BRA,
32.5076,10.5109,Residential,BRA,
32.7887,11.0949,Residential,BRA,
33.0697,11.6788,Residential,BRA,
33.3508,13.4307,Residential,BRA,
33.7255,12.2628,Residential,BRA,
33.8192,13.4307,Residential,BRA,
34.2876,14.0146,Residential,BRA,
34.2876,14.5985,Residential,BRA,
34.4749,15.7664,Residential,BRA,
34.8497,16.3504,Residential,BRA,
34.9434,16.9343,Residential,BRA,
35.2244,16.9343,Residential,BRA,
35.5054,16.9343,Residential,BRA,
35.7865,16.9343,Residential,BRA,
35.8802,18.1022,Residential,BRA,
36.3486,19.2701,Residential,BRA,
36.6296,19.854,Residential,BRA,
37.0044,20.438,Residential,BRA,
37.2854,21.6058,Residential,BRA,
37.6601,21.6058,Residential,BRA,
37.9412,22.1898,Residential,BRA,
38.3159,22.1898,Residential,BRA,
38.5969,22.7737,Residential,BRA,
38.878,22.7737,Residential,BRA,
39.159,22.7737,Residential,BRA,
39.5338,22.7737,Residential,BRA,
40.0022,22.7737,Residential,BRA,
40.4706,22.1898,Residential,BRA,
40.658,22.7737,Residential,BRA,
40.8453,22.7737,Residential,BRA,
41.0327,22.7737,Residential,BRA,
41.3137,22.1898,Residential,BRA,
41.5011,20.438,Residential,BRA,
41.7821,19.2701,Residential,BRA,
42.0632,18.6861,Residential,BRA,
42.3442,18.1022,Residential,BRA,
42.6253,18.1022,Residential,BRA,
1.00233,2.03636,retail and recreation,IND,
1.27744,2.03636,retail and recreation,IND,
1.36648,-0.290909,retail and recreation,IND,
1.55122,0.872727,retail and recreation,IND,
1.64159,-0.290909,retail and recreation,IND,
1.91536,-1.45455,retail and recreation,IND,
2.37455,-0.872727,retail and recreation,IND,
2.74202,-0.290909,retail and recreation,IND,
3.20054,-0.290909,retail and recreation,IND,
3.66039,0.872727,retail and recreation,IND,
3.84179,-0.872727,retail and recreation,IND,
4.20927,-0.290909,retail and recreation,IND,
4.48438,-0.290909,retail and recreation,IND,
4.76083,0.872727,retail and recreation,IND,
5.03593,0.872727,retail and recreation,IND,
5.1263,-0.290909,retail and recreation,IND,
5.30971,-0.290909,retail and recreation,IND,
5.58349,-1.45455,retail and recreation,IND,
5.67385,-2.61818,retail and recreation,IND,
6.03933,-3.78182,retail and recreation,IND,
6.40615,-3.78182,retail and recreation,IND,
6.68259,-2.61818,retail and recreation,IND,
6.95836,-2.03636,retail and recreation,IND,
7.32518,-2.03636,retail and recreation,IND,
7.69199,-2.03636,retail and recreation,IND,
7.87539,-2.03636,retail and recreation,IND,
8.24287,-1.45455,retail and recreation,IND,
8.42628,-1.45455,retail and recreation,IND,
8.70139,-1.45455,retail and recreation,IND,
8.9765,-1.45455,retail and recreation,IND,
9.34331,-1.45455,retail and recreation,IND,
9.61909,-0.872727,retail and recreation,IND,
9.8942,-0.872727,retail and recreation,IND,
10.0783,-0.290909,retail and recreation,IND,
10.4451,-0.290909,retail and recreation,IND,
10.6298,0.872727,retail and recreation,IND,
10.9966,0.872727,retail and recreation,IND,
11.18,0.872727,retail and recreation,IND,
11.4538,-0.290909,retail and recreation,IND,
11.9123,-0.290909,retail and recreation,IND,
12.2785,-0.872727,retail and recreation,IND,
12.4619,-0.872727,retail and recreation,IND,
12.7377,-0.290909,retail and recreation,IND,
13.1058,0.872727,retail and recreation,IND,
13.2885,0.290909,retail and recreation,IND,
13.5623,-0.872727,retail and recreation,IND,
13.7451,-1.45455,retail and recreation,IND,
14.0188,-2.61818,retail and recreation,IND,
14.2953,-1.45455,retail and recreation,IND,
14.48,-0.290909,retail and recreation,IND,
14.8475,0.290909,retail and recreation,IND,
15.0316,0.872727,retail and recreation,IND,
15.3053,-0.290909,retail and recreation,IND,
15.6722,-0.290909,retail and recreation,IND,
15.9473,-0.290909,retail and recreation,IND,
16.2224,-0.290909,retail and recreation,IND,
16.4961,-1.45455,retail and recreation,IND,
16.8636,-0.872727,retail and recreation,IND,
17.1387,-0.872727,retail and recreation,IND,
17.2311,-0.290909,retail and recreation,IND,
17.5979,-0.290909,retail and recreation,IND,
17.9654,0.290909,retail and recreation,IND,
18.1488,0.290909,retail and recreation,IND,
18.4226,-0.872727,retail and recreation,IND,
18.697,-1.45455,retail and recreation,IND,
19.0638,-1.45455,retail and recreation,IND,
19.3389,-1.45455,retail and recreation,IND,
19.6141,-1.45455,retail and recreation,IND,
19.7975,-1.45455,retail and recreation,IND,
20.1649,-0.872727,retail and recreation,IND,
20.5318,-0.872727,retail and recreation,IND,
20.7158,-0.290909,retail and recreation,IND,
20.8999,0.290909,retail and recreation,IND,
21.0833,0.290909,retail and recreation,IND,
21.2674,0.872727,retail and recreation,IND,
21.5425,0.872727,retail and recreation,IND,
21.7272,2.03636,retail and recreation,IND,
22.0023,2.03636,retail and recreation,IND,
22.1844,0.872727,retail and recreation,IND,
22.4595,0.872727,retail and recreation,IND,
22.6416,-0.290909,retail and recreation,IND,
22.9154,-1.45455,retail and recreation,IND,
23.1878,-3.78182,retail and recreation,IND,
23.1898,-2.03636,retail and recreation,IND,
23.2742,-8.43636,retail and recreation,IND,
23.2762,-6.69091,retail and recreation,IND,
23.2775,-5.52727,retail and recreation,IND,
23.3645,-9.6,retail and recreation,IND,
23.4549,-10.7636,retail and recreation,IND,
23.5446,-12.5091,retail and recreation,IND,
23.6343,-14.2545,retail and recreation,IND,
23.7247,-15.4182,retail and recreation,IND,
23.8151,-16.5818,retail and recreation,IND,
24.0868,-19.4909,retail and recreation,IND,
24.0882,-18.3273,retail and recreation,IND,
24.0902,-16.5818,retail and recreation,IND,
24.2756,-14.8364,retail and recreation,IND,
24.3693,-13.0909,retail and recreation,IND,
24.4623,-11.9273,retail and recreation,IND,
24.5553,-10.7636,retail and recreation,IND,
24.7401,-9.6,retail and recreation,IND,
24.9248,-8.43636,retail and recreation,IND,
24.9262,-7.27273,retail and recreation,IND,
25.0192,-6.10909,retail and recreation,IND,
25.1122,-4.94545,retail and recreation,IND,
25.3873,-4.94545,retail and recreation,IND,
25.7542,-4.94545,retail and recreation,IND,
26.0306,-3.78182,retail and recreation,IND,
26.214,-3.78182,retail and recreation,IND,
26.4884,-4.36364,retail and recreation,IND,
26.7629,-4.94545,retail and recreation,IND,
27.1284,-6.10909,retail and recreation,IND,
27.3098,-7.85455,retail and recreation,IND,
27.3111,-6.69091,retail and recreation,IND,
27.6759,-8.43636,retail and recreation,IND,
27.858,-9.6,retail and recreation,IND,
28.0407,-10.1818,retail and recreation,IND,
28.4062,-11.3455,retail and recreation,IND,
28.4075,-10.1818,retail and recreation,IND,
28.773,-11.3455,retail and recreation,IND,
29.3246,-10.1818,retail and recreation,IND,
29.51,-8.43636,retail and recreation,IND,
29.6934,-8.43636,retail and recreation,IND,
30.0615,-7.27273,retail and recreation,IND,
30.2436,-8.43636,retail and recreation,IND,
30.5174,-9.6,retail and recreation,IND,
30.7918,-10.1818,retail and recreation,IND,
30.9746,-10.7636,retail and recreation,IND,
31.1573,-11.3455,retail and recreation,IND,
31.5241,-11.3455,retail and recreation,IND,
31.8903,-11.9273,retail and recreation,IND,
32.2564,-12.5091,retail and recreation,IND,
32.4378,-14.2545,retail and recreation,IND,
32.7123,-14.8364,retail and recreation,IND,
32.8937,-16.5818,retail and recreation,IND,
33.2598,-17.1636,retail and recreation,IND,
33.3495,-18.9091,retail and recreation,IND,
33.6239,-19.4909,retail and recreation,IND,
33.8067,-20.0727,retail and recreation,IND,
33.8971,-21.2364,retail and recreation,IND,
34.0778,-23.5636,retail and recreation,IND,
34.0791,-22.4,retail and recreation,IND,
34.2592,-25.3091,retail and recreation,IND,
34.3489,-27.0545,retail and recreation,IND,
34.4399,-27.6364,retail and recreation,IND,
34.6213,-29.3818,retail and recreation,IND,
34.8021,-31.7091,retail and recreation,IND,
34.8034,-30.5455,retail and recreation,IND,
34.8898,-35.2,retail and recreation,IND,
34.8911,-34.0364,retail and recreation,IND,
34.8924,-32.8727,retail and recreation,IND,
34.9808,-35.7818,retail and recreation,IND,
35.1569,-42.1818,retail and recreation,IND,
35.1582,-41.0182,retail and recreation,IND,
35.1609,-38.6909,retail and recreation,IND,
35.1622,-37.5273,retail and recreation,IND,
35.2446,-45.6727,retail and recreation,IND,
35.2466,-43.9273,retail and recreation,IND,
35.3256,-54.9818,retail and recreation,IND,
35.3283,-52.6545,retail and recreation,IND,
35.3296,-51.4909,retail and recreation,IND,
35.3323,-49.1636,retail and recreation,IND,
35.3343,-47.4182,retail and recreation,IND,
35.5037,-59.6364,retail and recreation,IND,
35.5057,-57.8909,retail and recreation,IND,
35.5077,-56.1455,retail and recreation,IND,
35.5861,-67.7818,retail and recreation,IND,
35.5894,-64.8727,retail and recreation,IND,
35.5941,-60.8,retail and recreation,IND,
35.6751,-70.1091,retail and recreation,IND,
35.6764,-68.9455,retail and recreation,IND,
35.6791,-66.6182,retail and recreation,IND,
35.6831,-63.1273,retail and recreation,IND,
35.7641,-72.4364,retail and recreation,IND,
35.8538,-74.1818,retail and recreation,IND,
35.8652,-64.2909,retail and recreation,IND,
35.9529,-67.7818,retail and recreation,IND,
35.9542,-66.6182,retail and recreation,IND,
36.0359,-75.3455,retail and recreation,IND,
36.1296,-73.6,retail and recreation,IND,
36.224,-71.2727,retail and recreation,IND,
36.3183,-68.9455,retail and recreation,IND,
36.3197,-67.7818,retail and recreation,IND,
36.4141,-65.4545,retail and recreation,IND,
36.5078,-63.7091,retail and recreation,IND,
36.6021,-61.3818,retail and recreation,IND,
36.6945,-60.8,retail and recreation,IND,
36.7889,-58.4727,retail and recreation,IND,
36.7902,-57.3091,retail and recreation,IND,
36.8846,-54.9818,retail and recreation,IND,
36.8872,-52.6545,retail and recreation,IND,
37.068,-54.9818,retail and recreation,IND,
37.157,-57.3091,retail and recreation,IND,
37.2461,-59.6364,retail and recreation,IND,
37.5192,-61.3818,retail and recreation,IND,
37.6992,-64.2909,retail and recreation,IND,
37.8813,-65.4545,retail and recreation,IND,
37.9703,-67.7818,retail and recreation,IND,
38.0607,-68.9455,retail and recreation,IND,
38.1511,-70.1091,retail and recreation,IND,
38.4242,-71.8545,retail and recreation,IND,
38.5152,-72.4364,retail and recreation,IND,
38.6049,-74.1818,retail and recreation,IND,
38.8774,-76.5091,retail and recreation,IND,
39.1511,-77.6727,retail and recreation,IND,
39.3359,-76.5091,retail and recreation,IND,
39.7034,-75.9273,retail and recreation,IND,
